"customer_id","registration_date","customer_segments","total_orders","average_order_value","order_id","order_date","promised_delivery_time","actual_delivery_time","delivery_status","order_total","payment_method","delivery_partner_id","store_id","product_id","quantity","unit_price","total_price","product_name","category","brand","price","mrp","margin_percentage","shelf_life_days","min_stock_level","max_stock_level","promised_time","actual_time","delivery_time_minutes","distance_km","dp_delivery_status","reasons_if_delayed","feedback_id","rating","feedback_text","feedback_category","sentiment","feedback_date","rating_icon","emoji","star","category_name","category_img"
59890331,"2024-11-01","Premium",16,"552.68","4254814926","2024-04-21","06:34:58","06:33:58","On Time","3818.33","Wallet",1761,"7830",324809,1,"608.00","608.00","Bread","Dairy & Breakfast","Sidhu PLC","608.00","760.00",20,7,26,76,"06:34:00","06:33:00",-1,"1.74","On Time","Unknown",7165598,3,"The packaging was poor.","App Experience","Negative","2024-04-21",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
14944819,"2023-11-24","Premium",14,"1127.80","6074172790","2023-07-26","02:26:37","02:30:37","On Time","2008.84","Wallet",3481,"4057",888807,2,"230.58","461.16","Bread","Dairy & Breakfast","Arya Group","230.58","288.23",20,7,13,91,"02:26:00","02:30:00",4,"2.48","On Time","Traffic",4424806,4,"Good selection of products.","Customer Service","Positive","2023-07-26",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
67386193,"2024-06-01","Regular",14,"1029.98","3381573131","2024-07-16","00:47:21","00:42:21","On Time","114.52","Cash",50582,"7456",684939,1,"727.95","727.95","Lotion","Personal Care","Sibal, Bhatnagar and Rajan","727.95","1119.92",35,365,22,50,"00:47:00","00:42:00",-5,"4.91","On Time","Unknown",2074845,1,"Delivery was late and I was unhappy.","Delivery","Negative","2024-07-16",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
67701771,"2023-11-14","Premium",9,"550.50","3773745777","2024-05-02","14:58:25","14:58:25","On Time","1488.19","Card",97135,"8100",734789,1,"395.82","395.82","Popcorn","Snacks & Munchies","Chaudhari, Pant and Singh","395.82","608.95",35,90,22,66,"14:58:00","14:58:00",0,"3.31","On Time","Unknown",417728,4,"It was okay, nothing special.","Customer Service","Neutral","2024-05-02",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
89910157,"2023-03-19","New",5,"1859.93","9251939156","2023-12-30","12:51:53","12:58:53","Slightly Delayed","891.60","Cash",57095,"7206",876139,3,"415.75","1247.25","Pulses","Grocery & Staples","Cherian-Dara","415.75","489.12",15,365,14,83,"12:51:00","12:58:00",7,"2.35","Slightly Delayed","Traffic",5642561,4,"Overall good experience, thank you!","App Experience","Positive","2023-12-30",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
15484407,"2024-06-11","Premium",18,"560.95","3872982303","2024-02-03","01:24:33","01:25:33","On Time","1779.45","Wallet",60234,"7886",56589,2,"517.77","1035.54","Vitamins","Pharmacy","Pai, Kashyap and Ramachandran","517.77","647.21",20,365,16,85,"01:24:00","01:25:00",1,"2.60","On Time","Traffic",261554,4,"It was okay, nothing special.","Delivery","Neutral","2024-02-03",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
10769994,"2023-05-07","Regular",10,"1122.23","2625987757","2023-08-01","07:54:43","07:56:43","On Time","169.88","UPI",51273,"4569",890232,1,"432.00","432.00","Mango Drink","Cold Drinks & Juices","Jha Group","432.00","617.14",30,180,20,91,"07:54:00","07:56:00",2,"4.70","On Time","Traffic",1822011,3,"It was okay, nothing special.","Delivery","Neutral","2023-08-01",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
85519349,"2023-12-07","New",8,"336.36","3162249401","2024-05-03","13:31:58","13:31:58","On Time","4406.98","Cash",47552,"2221",432617,1,"863.18","863.18","Baby Wipes","Baby Care","Dora-Pillai","863.18","1233.11",30,365,17,97,"13:31:00","13:31:00",0,"1.72","On Time","Unknown",4763044,4,"Excellent quality, will buy again!","Delivery","Positive","2024-05-03",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
49241309,"2024-06-19","Inactive",11,"1340.89","3108986741","2023-10-17","19:43:19","19:44:19","On Time","2401.92","Wallet",60867,"6530",687218,3,"317.82","953.46","Mango Drink","Cold Drinks & Juices","Sankaran, Pall and Gola","317.82","454.03",30,180,22,58,"19:43:00","19:44:00",1,"2.09","On Time","Traffic",5621837,3,"Product was damaged during delivery.","Product Quality","Negative","2023-10-17",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
23348269,"2024-02-28","Inactive",9,"1251.82","1851474741","2023-11-01","13:42:17","13:51:17","Slightly Delayed","3742.79","Card",12879,"8735",970529,3,"827.44","2482.32","Diapers","Baby Care","Kurian, Patla and Sanghvi","827.44","1182.06",30,365,19,84,"13:42:00","13:51:00",9,"4.09","Slightly Delayed","Traffic",4571579,2,"The order was incorrect.","Product Quality","Negative","2023-11-01",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
85016568,"2024-07-17","Regular",2,"367.12","2425099132","2023-08-15","01:30:08","01:34:08","On Time","2498.22","Wallet",44245,"4794",604184,2,"397.55","795.10","Toilet Cleaner","Household Care","Gaba, Sodhi and Choudhary","397.55","530.07",25,365,24,84,"01:30:00","01:34:00",4,"1.07","On Time","Traffic",3853657,4,"Delivery was fine, but the product could be better.","Product Quality","Neutral","2023-08-15",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
6247821,"2023-07-15","Regular",15,"1832.58","6706793332","2024-10-09","22:04:33","22:16:33","Slightly Delayed","949.75","UPI",76503,"8271",615545,2,"448.16","896.32","Soap","Personal Care","Barman Inc","448.16","689.48",35,365,20,67,"22:04:00","22:16:00",12,"2.99","Slightly Delayed","Traffic",7245923,2,"I had a bad experience.","Delivery","Negative","2024-10-09",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
57579640,"2023-07-11","Premium",10,"697.08","2149289255","2024-11-01","15:20:29","15:39:29","Significantly Delayed","2687.31","Cash",25251,"7315",567671,3,"418.48","1255.44","Biscuits","Snacks & Munchies","Nagar LLC","418.48","643.82",35,90,12,90,"15:20:00","15:39:00",19,"2.56","Significantly Delayed","Traffic",2338813,3,"Delivery was late and I was unhappy.","Product Quality","Negative","2024-11-01",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
2457734,"2023-05-27","Premium",12,"923.06","1971008155","2023-10-23","22:43:41","22:39:41","On Time","1866.01","Cash",30330,"5472",222892,1,"869.22","869.22","Tomatoes","Fruits & Vegetables","Ramakrishnan-Ghose","869.22","1158.96",25,3,28,88,"22:43:00","22:39:00",-4,"0.86","On Time","Unknown",2222062,1,"Items were missing from my order.","App Experience","Negative","2023-10-23",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
59329145,"2024-08-30","Regular",19,"999.50","2087093460","2024-07-11","11:42:57","11:41:57","On Time","4198.33","Card",27478,"2176",34186,2,"925.65","1851.30","Mangoes","Fruits & Vegetables","Mandal-Kar","925.65","1234.20",25,3,27,74,"11:42:00","11:41:00",-1,"0.77","On Time","Unknown",6813661,4,"Delivery was fine, but the product could be better.","Delivery","Neutral","2024-07-11",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
24043135,"2024-10-01","Inactive",15,"1681.39","2116712588","2023-11-11","20:48:38","20:51:38","On Time","44.35","Wallet",34078,"6552",891833,1,"493.19","493.19","Curd","Dairy & Breakfast","Mani PLC","493.19","616.49",20,7,11,69,"20:48:00","20:51:00",3,"4.26","On Time","Traffic",4065309,3,"It was okay, nothing special.","Delivery","Neutral","2023-11-11",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
59216664,"2023-03-22","Regular",10,"225.69","6054358790","2024-01-26","10:31:06","10:26:06","On Time","3217.70","Wallet",52564,"1880",532965,1,"307.23","307.23","Frozen Pizza","Instant & Frozen Food","Sachdev Inc","307.23","512.05",40,180,20,94,"10:31:00","10:26:00",-5,"3.96","On Time","Unknown",3025076,3,"Average experience, could improve.","Product Quality","Neutral","2024-01-26",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
41008070,"2024-05-01","New",1,"1017.46","532660797","2024-05-20","06:37:18","06:51:18","Slightly Delayed","2683.73","UPI",97547,"2245",962054,2,"16.86","33.72","Orange Juice","Cold Drinks & Juices","Toor-Nagar","16.86","24.09",30,180,11,74,"06:37:00","06:51:00",14,"4.90","Slightly Delayed","Traffic",9329920,3,"Delivery was fine, but the product could be better.","Delivery","Neutral","2024-05-20",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
52215833,"2024-09-27","Regular",5,"305.65","1491991005","2024-03-04","09:01:03","09:01:03","On Time","3472.55","Wallet",85285,"3036",33955,1,"186.08","186.08","Frozen Pizza","Instant & Frozen Food","Baral Group","186.08","310.13",40,180,29,84,"09:01:00","09:01:00",0,"0.89","On Time","Unknown",1307363,3,"Very disappointed with the quality.","Product Quality","Negative","2024-03-04",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
74179536,"2024-10-14","Inactive",18,"517.73","4136019599","2024-03-23","18:52:14","18:55:14","On Time","1131.05","Wallet",34667,"6564",644847,3,"622.81","1868.43","Salt","Grocery & Staples","Jhaveri, Kata and Kapur","622.81","732.72",15,365,24,52,"18:52:00","18:55:00",3,"4.58","On Time","Traffic",1930153,4,"Excellent quality, will buy again!","App Experience","Positive","2024-03-23",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
55028958,"2023-05-10","New",17,"1168.29","2122832513","2024-02-17","19:58:14","20:18:14","Significantly Delayed","2037.94","UPI",39396,"5245",954722,1,"616.45","616.45","Ice Cream","Instant & Frozen Food","Mohan-Virk","616.45","1027.42",40,180,11,58,"19:58:00","20:18:00",20,"3.97","Significantly Delayed","Traffic",5614682,1,"Customer service was not helpful.","Customer Service","Negative","2024-02-17",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
88965399,"2024-05-28","Regular",3,"1144.21","3717703595","2023-04-24","21:52:02","21:51:02","On Time","1756.70","Card",8041,"7309",500633,3,"154.50","463.50","Cereal","Dairy & Breakfast","Trivedi-Ahluwalia","154.50","193.12",20,7,24,87,"21:52:00","21:51:00",-1,"2.48","On Time","Unknown",6784407,4,"Excellent quality, will buy again!","Delivery","Positive","2023-04-24",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
21866852,"2023-11-14","Premium",18,"1480.38","3194733693","2023-07-05","10:30:13","10:37:13","Slightly Delayed","2552.88","UPI",16623,"9112",240179,2,"90.56","181.12","Cough Syrup","Pharmacy","Ram-Suri","90.56","113.20",20,365,20,56,"10:30:00","10:37:00",7,"1.74","Slightly Delayed","Traffic",2013422,4,"The product met my expectations.","Product Quality","Neutral","2023-07-05",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
27971619,"2023-10-11","New",3,"1691.32","4471162437","2024-02-06","12:52:50","12:52:50","On Time","3355.65","Card",54708,"9226",820973,1,"114.52","114.52","Baby Wipes","Baby Care","Lall LLC","114.52","163.60",30,365,29,56,"12:52:00","12:52:00",0,"3.78","On Time","Unknown",344048,4,"It was okay, nothing special.","App Experience","Neutral","2024-02-06",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
8791577,"2023-08-29","Regular",1,"1031.07","1609331948","2024-01-04","14:19:21","14:19:21","On Time","3648.36","UPI",58721,"2696",490602,3,"549.47","1648.41","Sugar","Grocery & Staples","Raghavan Inc","549.47","646.44",15,365,20,71,"14:19:00","14:19:00",0,"1.56","On Time","Unknown",3089818,3,"It was okay, nothing special.","Product Quality","Neutral","2024-01-04",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
70372270,"2023-08-05","New",15,"1420.71","6920030794","2024-06-24","02:51:36","02:49:36","On Time","2936.64","UPI",38745,"1394",256783,2,"906.54","1813.08","Pet Treats","Pet Care","Basu, Thakur and Rege","906.54","1394.68",35,365,16,98,"02:51:00","02:49:00",-2,"3.47","On Time","Unknown",5340615,3,"The packaging was poor.","Customer Service","Negative","2024-06-24",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
32293017,"2024-01-21","Inactive",16,"691.29","5127172657","2024-06-11","18:30:31","18:50:31","Significantly Delayed","2185.50","Cash",80034,"288",913428,2,"392.22","784.44","Pet Treats","Pet Care","Narayanan-Kumar","392.22","603.42",35,365,30,98,"18:30:00","18:50:00",20,"4.41","Significantly Delayed","Traffic",8229982,4,"Overall good experience, thank you!","Product Quality","Positive","2024-06-11",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
15931134,"2024-03-10","Inactive",5,"760.90","8607115856","2023-10-09","04:52:34","04:49:34","On Time","739.34","UPI",85718,"3015",324809,1,"608.00","608.00","Bread","Dairy & Breakfast","Sidhu PLC","608.00","760.00",20,7,26,76,"04:52:00","04:49:00",-3,"2.33","On Time","Unknown",2195625,4,"The product met my expectations.","Customer Service","Neutral","2023-10-09",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
60700850,"2024-07-22","Regular",2,"812.35","7154957395","2023-04-09","10:21:33","10:21:33","On Time","2696.84","Wallet",63099,"1915",516376,1,"877.43","877.43","Onions","Fruits & Vegetables","Agarwal-Dhar","877.43","1169.91",25,3,21,71,"10:21:00","10:21:00",0,"2.28","On Time","Unknown",4371570,3,"It was okay, nothing special.","App Experience","Neutral","2023-04-09",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
34761418,"2024-08-19","New",6,"1729.83","2070762702","2023-10-04","10:37:55","10:52:55","Slightly Delayed","2457.20","Cash",64950,"5593",566052,3,"87.30","261.90","Pain Reliever","Pharmacy","Apte, Soman and Raju","87.30","109.12",20,365,14,53,"10:37:00","10:52:00",15,"3.61","Slightly Delayed","Traffic",7289033,4,"Excellent quality, will buy again!","Product Quality","Positive","2023-10-04",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
99361865,"2023-05-21","New",20,"1423.56","3697242439","2024-10-15","12:47:13","12:46:13","On Time","2179.49","Cash",67408,"4528",897083,2,"972.69","1945.38","Detergent","Household Care","Dutta-Halder","972.69","1296.92",25,365,10,100,"12:47:00","12:46:00",-1,"4.71","On Time","Unknown",2978291,3,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024-10-15",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
75984768,"2024-08-05","Regular",14,"1723.20","3063427913","2023-09-21","02:34:46","02:37:46","On Time","4419.03","Card",24100,"1492",799952,2,"922.64","1845.28","Cheese","Dairy & Breakfast","Padmanabhan-Virk","922.64","1153.30",20,7,13,66,"02:34:00","02:37:00",3,"4.76","On Time","Traffic",9074696,4,"Excellent quality, will buy again!","Customer Service","Positive","2023-09-21",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
29272253,"2024-09-19","New",18,"1282.70","2060061337","2023-04-15","23:10:08","23:22:08","Slightly Delayed","3041.62","Wallet",50748,"4851",690565,1,"951.27","951.27","Cookies","Snacks & Munchies","Roy, Seth and Patla","951.27","1463.49",35,90,15,56,"23:10:00","23:22:00",12,"3.08","Slightly Delayed","Traffic",4994827,1,"Customer service was not helpful.","App Experience","Negative","2023-04-15",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
80371626,"2024-10-02","New",20,"1033.07","4625892678","2023-06-18","19:35:45","19:39:45","On Time","3166.49","Wallet",40337,"2018",317242,1,"198.15","198.15","Pulses","Grocery & Staples","Rastogi Group","198.15","233.12",15,365,22,63,"19:35:00","19:39:00",4,"2.74","On Time","Traffic",1932712,1,"The packaging was poor.","Delivery","Negative","2023-06-18",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
666589,"2023-07-31","Regular",15,"465.38","6045698170","2024-01-24","17:14:49","17:19:49","On Time","222.15","UPI",16848,"3220",965755,3,"532.57","1597.71","Bananas","Fruits & Vegetables","Doshi, Sarraf and Sama","532.57","710.09",25,3,21,91,"17:14:00","17:19:00",5,"3.86","On Time","Traffic",5568145,5,"Great prices and fast delivery!","Delivery","Positive","2024-01-24",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
98858383,"2023-12-31","Regular",3,"700.22","7876289647","2024-08-07","08:06:29","08:18:29","Slightly Delayed","3218.62","UPI",28786,"9606",863930,1,"242.57","242.57","Shampoo","Personal Care","Sathe, Agarwal and Dhar","242.57","373.18",35,365,26,72,"08:06:00","08:18:00",12,"2.54","Slightly Delayed","Traffic",8266029,4,"The product met my expectations.","Delivery","Neutral","2024-08-07",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
46836361,"2023-11-22","Premium",16,"545.22","3434084714","2024-02-02","03:06:20","03:04:20","On Time","1179.41","Cash",58201,"5513",264803,2,"995.98","1991.96","Vitamins","Pharmacy","Gole-Doshi","995.98","1244.97",20,365,17,69,"03:06:00","03:04:00",-2,"3.51","On Time","Unknown",7621707,4,"Highly recommended!","Product Quality","Positive","2024-02-02",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
94730288,"2023-07-04","Regular",17,"1560.64","9031695663","2024-01-17","01:35:06","01:41:06","Slightly Delayed","2316.01","Card",43200,"5551",697683,1,"123.74","123.74","Toilet Cleaner","Household Care","Murty, Varghese and Saxena","123.74","164.99",25,365,14,82,"01:35:00","01:41:00",6,"3.71","Slightly Delayed","Traffic",545267,2,"The packaging was poor.","App Experience","Negative","2024-01-17",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
77862447,"2023-07-14","New",3,"721.04","1955989715","2023-12-27","07:06:23","07:08:23","On Time","1931.35","Wallet",8135,"6276",679284,1,"877.89","877.89","Cough Syrup","Pharmacy","Pant LLC","877.89","1097.36",20,365,28,95,"07:06:00","07:08:00",2,"4.81","On Time","Traffic",2056599,4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2023-12-27",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
